ingredient_key,ingredient_id,ingredient_name,ingredient_zh_name,ingredient_tags,recipe_id,recipe_key,recipe_name,recipe_zh_name,character_required,priority,foodtype,health,hunger,sanity,cooktime,recipe_requirement_text,example_combo_keys,example_combo_names,example_combo_zh_names,direct_required_ingredient_ids,result_scope
acorn@together,acorn,Birchnut,樺栗果,seed=1,frogfishbowl,frogfishbowl,Fish Cordon Bleu,魚肉藍帶,Warly,30,meat,20,37.5,-10,2,蛙腿 >= 2、魚類係數 >= 1、不可放 不可食用,acorn@together + oceanfish_medium_4_inv + froglegs_cooked@together + froglegs_cooked@together,Birchnut + Black Catfish + Cooked Frog Legs + Cooked Frog Legs,樺栗果 + 黑鯰魚 + 熟蛙腿 + 熟蛙腿,froglegs | froglegs_cooked,warly
acorn@together,acorn,Birchnut,樺栗果,seed=1,glowberrymousse,glowberrymousse,Glow Berry Mousse,發光漿果慕斯,Warly,30,veggie,3,37.5,10,1,發光漿果 >= 1 或 小發光漿果 >= 2、水果係數 >= 2、不可放 肉類係數、不可放 不可食用,asparagus@together + cave_banana@together + acorn@together + wormlight@together,Asparagus + Banana + Birchnut + Glow Berry,蘆筍 + 香蕉 + 樺栗果 + 發光漿果,wormlight | wormlight_lesser,warly
acorn@together,acorn,Birchnut,樺栗果,seed=1,dragonchilisalad,dragonchilisalad,Hot Dragon Chili Salad,辣龍椒沙拉,Warly,30,veggie,-3,25,10,0.75,火龍果 >= 1、辣椒 >= 1、不可放 肉類係數、不可放 不可食用、不可放 蛋類係數,asparagus@together + acorn@together + dragonfruit@together + pepper,Asparagus + Birchnut + Dragon Fruit + Pepper,蘆筍 + 樺栗果 + 火龍果 + 辣椒,dragonfruit | dragonfruit_cooked | pepper | pepper_cooked,warly
acorn@together,acorn,Birchnut,樺栗果,seed=1,monstertartare_dst,monstertartare_dst,Monster Tartare,怪物韃靼,Warly,30,meat,-20,62.5,-20,0.5,怪物係數 >= 2、不可放 不可食用,asparagus@together + acorn@together + monstermeat_cooked@together + monstermeat_cooked@together,Asparagus + Birchnut + Cooked Monster Meat + Cooked Monster Meat,蘆筍 + 樺栗果 + 熟怪物肉 + 熟怪物肉,,warly
acorn@together,acorn,Birchnut,樺栗果,seed=1,moqueca,moqueca,Moqueca,巴西海鮮燉魚,Warly,30,meat,60,112.5,33,2,魚類係數 > 0、洋蔥 >= 1、番茄根 >= 1、不可放 不可食用,barnacle + acorn@together + onion + tomato_cooked,Barnacles + Birchnut + Onion + Roasted Toma Root,藤壺 + 樺栗果 + 洋蔥 + 烤番茄根,onion | onion_cooked | tomato | tomato_cooked,warly
acorn@together,acorn,Birchnut,樺栗果,seed=1,potatosouffle,potatosouffle,Puffed Potato Souffle,馬鈴薯舒芙蕾,Warly,30,veggie,20,37.5,15,2,馬鈴薯 >= 2、蛋類係數 > 0、不可放 肉類係數、不可放 不可食用,acorn@together + bird_egg_cooked@together + potato + potato,Birchnut + Cooked Egg + Potato + Potato,樺栗果 + 熟蛋 + 馬鈴薯 + 馬鈴薯,potato | potato_cooked,warly
acorn@together,acorn,Birchnut,樺栗果,seed=1,voltgoatjelly,voltgoatjelly,Volt Goat Chaud Froid,伏特羊果凍,Warly,30,goodies,3,37.5,10,2,伏特羊角 >= 1、甜味係數 >= 2、不可放 肉類係數,asparagus@together + acorn@together + royal_jelly + lightninggoathorn,Asparagus + Birchnut + Royal Jelly + Volt Goat Horn,蘆筍 + 樺栗果 + 蜂王漿 + 伏特羊角,lightninggoathorn,warly
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,dustmeringue,dustmeringue,Amberosia,琥珀美食,,100,,0,0,,2,塵土塊 >= 1,asparagus@together + asparagus@together + oceanfish_small_3_inv + refined_dust,Asparagus + Asparagus + Bitty Baitfish + Collected Dust,蘆筍 + 蘆筍 + 小餌魚 + 塵土塊,refined_dust,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,baconeggs_dst,baconeggs_dst,Bacon and Eggs,培根煎蛋,,10,meat,20,75,5,2,蛋類係數 > 1、肉類係數 > 1、不可放 蔬菜係數,cave_banana@together + oceanfish_small_3_inv + oceanfish_medium_4_inv + tallbirdegg_cooked@together,Banana + Bitty Baitfish + Black Catfish + Fried Tallbird Egg,香蕉 + 小餌魚 + 黑鯰魚 + 煎高腳鳥蛋,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,barnaclesushi,barnaclesushi,Barnacle Nigiri,藤壺握壽司,,30,meat,40,37.5,5,0.5,藤壺 >= 1、海帶葉 >= 1、蛋類係數 >= 1,barnacle + oceanfish_small_3_inv + bird_egg_cooked@together + kelp_cooked,Barnacles + Bitty Baitfish + Cooked Egg + Cooked Kelp Fronds,藤壺 + 小餌魚 + 熟蛋 + 熟海帶葉,barnacle | barnacle_cooked | kelp | kelp_cooked | kelp_dried,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,barnaclepita,barnaclepita,Barnacle Pita,藤壺皮塔餅,,25,meat,20,37.5,5,2,藤壺 >= 1、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + barnacle + oceanfish_small_3_inv,Asparagus + Asparagus + Barnacles + Bitty Baitfish,蘆筍 + 蘆筍 + 藤壺 + 小餌魚,barnacle | barnacle_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,bunnystew,bunnystew,Bunny Stew,兔肉燉湯,,1,meat,20,37.5,5,0.5,肉類係數 > 0 且 < 1、冰凍係數 >= 2、不可放 不可食用,asparagus@together + oceanfish_small_3_inv + ice@together + ice@together,Asparagus + Bitty Baitfish + Ice + Ice,蘆筍 + 小餌魚 + 冰 + 冰,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,californiaroll_dst,californiaroll_dst,California Roll,加州卷,,20,meat,20,37.5,10,0.5,海帶葉 = 2、魚類係數 >= 1,oceanfish_small_3_inv + oceanfish_small_3_inv + kelp_cooked + kelp_cooked,Bitty Baitfish + Bitty Baitfish + Cooked Kelp Fronds + Cooked Kelp Fronds,小餌魚 + 小餌魚 + 熟海帶葉 + 熟海帶葉,kelp | kelp_cooked | kelp_dried,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,ceviche_dst,ceviche_dst,Ceviche,酸橘汁醃魚,,20,meat,20,25,5,0.5,魚類係數 >= 2、冰凍係數 > 0,asparagus@together + oceanfish_small_3_inv + oceanfish_small_3_inv + oceanfish_medium_8_inv,Asparagus + Bitty Baitfish + Bitty Baitfish + Ice Bream,蘆筍 + 小餌魚 + 小餌魚 + 冰鯛魚,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,koalefig_trunk,koalefig_trunk,Fig-Stuffed Trunk,無花果釀象鼻,,40,meat,60,56.25,0,2,無尾象鼻 >= 1 或 冬象鼻 >= 1、無花果 >= 1,asparagus@together + oceanfish_small_3_inv + fig_cooked + trunk_summer@together,Asparagus + Bitty Baitfish + Cooked Fig + Koalefant Trunk,蘆筍 + 小餌魚 + 熟無花果 + 無尾象鼻,fig | fig_cooked | trunk_summer | trunk_summer_cooked | trunk_winter,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,frognewton,frognewton,Figgy Frogwich,無花果蛙腿三明治,,1,meat,8,18.75,10,1,無花果 >= 1、蛙腿 >= 1,asparagus@together + oceanfish_small_3_inv + fig_cooked + froglegs_cooked@together,Asparagus + Bitty Baitfish + Cooked Fig + Cooked Frog Legs,蘆筍 + 小餌魚 + 熟無花果 + 熟蛙腿,fig | fig_cooked | froglegs | froglegs_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,figkabab,figkabab,Figkabab,無花果烤串,,30,meat,20,25,15,1,無花果 >= 1、樹枝 >= 1、肉類係數 >= 1、怪物係數 > 0 且 <= 1,batwing@together + oceanfish_small_3_inv + fig_cooked + twigs@together,Batilisk Wing + Bitty Baitfish + Cooked Fig + Twigs,蝙蝠翅膀 + 小餌魚 + 熟無花果 + 樹枝,fig | fig_cooked | twigs,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,fishtacos_dst,fishtacos_dst,Fish Tacos,魚肉玉米餅,,10,meat,20,37.5,5,0.5,魚類係數 > 0、玉米 >= 1 或 爆米花魚 >= 1 或 玉米鱈魚 >= 1,asparagus@together + asparagus@together + oceanfish_small_3_inv + corn@together,Asparagus + Asparagus + Bitty Baitfish + Corn,蘆筍 + 蘆筍 + 小餌魚 + 玉米,corn | corn_cooked | oceanfish_medium_5_inv | oceanfish_small_5_inv,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,fishsticks_dst,fishsticks_dst,Fishsticks,魚排,,10,meat,40,37.5,5,2,魚類係數 > 0、樹枝 >= 1、不可食用 > 0、不可食用 > 0 且 <= 1,asparagus@together + asparagus@together + oceanfish_small_3_inv + twigs@together,Asparagus + Asparagus + Bitty Baitfish + Twigs,蘆筍 + 蘆筍 + 小餌魚 + 樹枝,twigs,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,frogglebunwich_dst,frogglebunwich_dst,Froggle Bunwich,蛙腿三明治,,1,meat,20,37.5,5,2,蛙腿 >= 1、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + oceanfish_small_3_inv + froglegs_cooked@together,Asparagus + Asparagus + Bitty Baitfish + Cooked Frog Legs,蘆筍 + 蘆筍 + 小餌魚 + 熟蛙腿,froglegs | froglegs_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,guacamole_dst,guacamole_dst,Guacamole,酪梨醬,,10,meat,20,37.5,0,0.5,鼴鼠 >= 1、成熟石果 >= 1 或 仙人掌肉 >= 1、不可放 水果係數,asparagus@together + oceanfish_small_3_inv + cactusmeat@together + mole@together,Asparagus + Bitty Baitfish + Cactus Flesh + Moleworm,蘆筍 + 小餌魚 + 仙人掌肉 + 鼴鼠,cactusmeat | cactusmeat_cooked | mole | rock_avocado_fruit_ripe | rock_avocado_fruit_ripe_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,honeyham_dst,honeyham_dst,Honey Ham,蜜汁火腿,,2,meat,30,75,5,2,蜂蜜 >= 1、肉類係數 > 1.5、不可放 不可食用,barnacle + oceanfish_small_3_inv + plantmeat_cooked@together + honey@together,Barnacles + Bitty Baitfish + Cooked Leafy Meat + Honey,藤壺 + 小餌魚 + 熟葉肉 + 蜂蜜,honey,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,honeynuggets_dst,honeynuggets_dst,Honey Nuggets,蜜汁肉塊,,2,meat,20,37.5,5,2,蜂蜜 >= 1、肉類係數 > 0 且 <= 1.5、不可放 不可食用,asparagus@together + asparagus@together + oceanfish_small_3_inv + honey@together,Asparagus + Asparagus + Bitty Baitfish + Honey,蘆筍 + 蘆筍 + 小餌魚 + 蜂蜜,honey,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,leafymeatsouffle,leafymeatsouffle,Jelly Salad,果凍沙拉,,50,meat,0,37.5,50,2,葉肉 >= 2、甜味係數 >= 2,oceanfish_small_3_inv + plantmeat_cooked@together + plantmeat_cooked@together + royal_jelly,Bitty Baitfish + Cooked Leafy Meat + Cooked Leafy Meat + Royal Jelly,小餌魚 + 熟葉肉 + 熟葉肉 + 蜂王漿,plantmeat | plantmeat_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,jellybean,jellybean,Jellybeans,彩虹糖豆,,12,goodies,2,0,5,2.5,蜂王漿 >= 1、不可放 不可食用、不可放 怪物係數,asparagus@together + asparagus@together + oceanfish_small_3_inv + royal_jelly,Asparagus + Asparagus + Bitty Baitfish + Royal Jelly,蘆筍 + 蘆筍 + 小餌魚 + 蜂王漿,royal_jelly,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,leafloaf,leafloaf,Leafy Meatloaf,葉肉糕,,25,meat,8,37.5,5,2,葉肉 >= 2,asparagus@together + oceanfish_small_3_inv + plantmeat_cooked@together + plantmeat_cooked@together,Asparagus + Bitty Baitfish + Cooked Leafy Meat + Cooked Leafy Meat,蘆筍 + 小餌魚 + 熟葉肉 + 熟葉肉,plantmeat | plantmeat_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,mandrakesoup_dst,mandrakesoup_dst,Mandrake Soup,曼德拉草湯,,10,veggie,100,150,5,3,曼德拉草 >= 1,asparagus@together + asparagus@together + oceanfish_small_3_inv + mandrake@together,Asparagus + Asparagus + Bitty Baitfish + Mandrake,蘆筍 + 蘆筍 + 小餌魚 + 曼德拉草,mandrake,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,meatballs_dst,meatballs_dst,Meatballs,肉丸,,-1,meat,3,62.5,5,0.75,肉類係數 > 0、不可放 不可食用,asparagus@together + asparagus@together + asparagus@together + oceanfish_small_3_inv,Asparagus + Asparagus + Asparagus + Bitty Baitfish,蘆筍 + 蘆筍 + 蘆筍 + 小餌魚,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,bonestew_dst,bonestew_dst,Meaty Stew,肉湯,,0,meat,12,150,5,0.75,肉類係數 >= 3、不可放 不可食用,batwing@together + oceanfish_small_3_inv + plantmeat_cooked@together + meat_cooked@together,Batilisk Wing + Bitty Baitfish + Cooked Leafy Meat + Cooked Meat,蝙蝠翅膀 + 小餌魚 + 熟葉肉 + 熟肉,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,batnosehat,batnosehat,Milkmade Hat,奶香帽,,55,,0,187.5,-5.32,2,裸露鼻孔 >= 1、海帶葉 >= 1、乳製係數 >= 1,oceanfish_small_3_inv + butter@together + kelp + batnose,Bitty Baitfish + Butter + Kelp Fronds + Naked Nostrils,小餌魚 + 奶油 + 海帶葉 + 裸露鼻孔,batnose | batnose_cooked | kelp | kelp_cooked | kelp_dried,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,monsterlasagna_dst,monsterlasagna_dst,Monster Lasagna,怪物千層麵,,10,meat,-20,37.5,-20,0.5,怪物係數 >= 2、不可放 不可食用,asparagus@together + oceanfish_small_3_inv + monstermeat_cooked@together + monstermeat_cooked@together,Asparagus + Bitty Baitfish + Cooked Monster Meat + Cooked Monster Meat,蘆筍 + 小餌魚 + 熟怪物肉 + 熟怪物肉,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,perogies_dst,perogies_dst,Pierogi,波蘭餃子,,5,meat,40,37.5,5,1,蛋類係數 > 0、肉類係數 > 0、蔬菜係數 >= 0.5、不可放 不可食用,asparagus@together + asparagus@together + oceanfish_small_3_inv + bird_egg_cooked@together,Asparagus + Asparagus + Bitty Baitfish + Cooked Egg,蘆筍 + 蘆筍 + 小餌魚 + 熟蛋,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,justeggs,justeggs,Plain Omelette,純煎蛋,,0,meat,3,50,5,0.5,蛋類係數 >= 3,asparagus@together + oceanfish_small_3_inv + boneshard + tallbirdegg_cooked@together,Asparagus + Bitty Baitfish + Bone Shards + Fried Tallbird Egg,蘆筍 + 小餌魚 + 骨頭碎片 + 煎高腳鳥蛋,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,powcake_dst,powcake_dst,Powdercake,粉末蛋糕,,10,veggie,-3,0,0,0.5,樹枝 >= 1、蜂蜜 >= 1、玉米 >= 1 或 爆米花魚 >= 1 或 玉米鱈魚 >= 1,oceanfish_small_3_inv + corn@together + honey@together + twigs@together,Bitty Baitfish + Corn + Honey + Twigs,小餌魚 + 玉米 + 蜂蜜 + 樹枝,corn | corn_cooked | honey | oceanfish_medium_5_inv | oceanfish_small_5_inv | twigs,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,pumpkincookie_dst,pumpkincookie_dst,Pumpkin Cookie,南瓜餅乾,,10,veggie,0,37.5,15,2,南瓜 >= 1、甜味係數 >= 2,oceanfish_small_3_inv + boneshard + pumpkin_cooked@together + royal_jelly,Bitty Baitfish + Bone Shards + Hot Pumpkin + Royal Jelly,小餌魚 + 骨頭碎片 + 熱南瓜 + 蜂王漿,pumpkin | pumpkin_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,seafoodgumbo_dst,seafoodgumbo_dst,Seafood Gumbo,海鮮濃湯,,10,meat,40,37.5,20,1,魚類係數 > 2,asparagus@together + oceanfish_small_3_inv + oceanfish_medium_4_inv + eel_cooked@together,Asparagus + Bitty Baitfish + Black Catfish + Cooked Eel,蘆筍 + 小餌魚 + 黑鯰魚 + 熟鰻魚,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,hotchili_dst,hotchili_dst,Spicy Chili,辣椒燉肉,,10,meat,20,37.5,0,0.5,肉類係數 >= 1.5、蔬菜係數 >= 1.5,asparagus@together + asparagus@together + oceanfish_small_3_inv + oceanfish_medium_4_inv,Asparagus + Asparagus + Bitty Baitfish + Black Catfish,蘆筍 + 蘆筍 + 小餌魚 + 黑鯰魚,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,stuffedeggplant_dst,stuffedeggplant_dst,Stuffed Eggplant,釀茄子,,1,veggie,3,37.5,5,2,茄子 >= 1、蔬菜係數 > 1,asparagus@together + asparagus@together + oceanfish_small_3_inv + eggplant_cooked@together,Asparagus + Asparagus + Bitty Baitfish + Braised Eggplant,蘆筍 + 蘆筍 + 小餌魚 + 烤茄子,eggplant | eggplant_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,barnaclestuffedfishhead,barnaclestuffedfishhead,Stuffed Fish Heads,釀魚頭,,26,meat,20,75,0,2,藤壺 >= 1、魚類係數 >= 1.25,asparagus@together + barnacle + oceanfish_small_3_inv + oceanfish_small_3_inv,Asparagus + Barnacles + Bitty Baitfish + Bitty Baitfish,蘆筍 + 藤壺 + 小餌魚 + 小餌魚,barnacle | barnacle_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,pepperpopper,pepperpopper,Stuffed Pepper Poppers,釀辣椒,,20,meat,30,25,-5,2,辣椒 >= 1、肉類係數 > 0 且 <= 1.5、不可放 不可食用,asparagus@together + asparagus@together + oceanfish_small_3_inv + pepper,Asparagus + Asparagus + Bitty Baitfish + Pepper,蘆筍 + 蘆筍 + 小餌魚 + 辣椒,pepper | pepper_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,surfnturf_dst,surfnturf_dst,Surf 'n' Turf,海陸大餐,,30,meat,60,37.5,33,1,肉類係數 >= 2.5、魚類係數 >= 1.5、不可放 冰凍係數,asparagus@together + oceanfish_small_3_inv + oceanfish_medium_4_inv + oceanfish_medium_4_inv,Asparagus + Bitty Baitfish + Black Catfish + Black Catfish,蘆筍 + 小餌魚 + 黑鯰魚 + 黑鯰魚,,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,talleggs,talleggs,Tall Scotch Eggs,高腳鳥蘇格蘭蛋,,10,meat,60,150,5,2,高腳鳥蛋 >= 1、蔬菜係數 >= 1,asparagus@together + asparagus@together + oceanfish_small_3_inv + tallbirdegg@together,Asparagus + Asparagus + Bitty Baitfish + Tallbird Egg,蘆筍 + 蘆筍 + 小餌魚 + 高腳鳥蛋,tallbirdegg | tallbirdegg_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,turkeydinner_dst,turkeydinner_dst,Turkey Dinner,火雞大餐,,10,meat,20,75,5,3,雞腿 > 1、肉類係數 > 1、蔬菜係數 >= 0.5 或 水果係數 > 0,asparagus@together + oceanfish_small_3_inv + drumstick@together + drumstick@together,Asparagus + Bitty Baitfish + Drumstick + Drumstick,蘆筍 + 小餌魚 + 雞腿 + 雞腿,drumstick | drumstick_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,unagi_dst,unagi_dst,Unagi,鰻魚料理,,20,veggie,20,18.75,5,0.5,苔蘚 >= 1 或 海帶葉 >= 1、鰻魚 >= 1 或 活鰻魚 >= 1,asparagus@together + oceanfish_small_3_inv + eel_cooked@together + kelp_cooked,Asparagus + Bitty Baitfish + Cooked Eel + Cooked Kelp Fronds,蘆筍 + 小餌魚 + 熟鰻魚 + 熟海帶葉,cutlichen | eel | eel_cooked | kelp | kelp_cooked | kelp_dried | pondeel,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,leafymeatburger,leafymeatburger,Veggie Burger,葉肉漢堡,,26,meat,30,37.5,33,2,葉肉 >= 1、洋蔥 >= 1、蔬菜係數 >= 2,asparagus@together + oceanfish_small_3_inv + plantmeat_cooked@together + onion,Asparagus + Bitty Baitfish + Cooked Leafy Meat + Onion,蘆筍 + 小餌魚 + 熟葉肉 + 洋蔥,onion | onion_cooked | plantmeat | plantmeat_cooked,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,waffles_dst,waffles_dst,Waffles,華夫餅,,10,veggie,60,37.5,5,0.5,奶油 >= 1、漿果 >= 1、蛋類係數 > 0,berries@together + oceanfish_small_3_inv + butter@together + bird_egg_cooked@together,Berries + Bitty Baitfish + Butter + Cooked Egg,漿果 + 小餌魚 + 奶油 + 熟蛋,berries | berries_cooked | berries_juicy | berries_juicy_cooked | butter,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,lobsterbisque_dst,lobsterbisque_dst,Wobster Bisque,龍蝦濃湯,,30,meat,60,25,10,0.5,龍蝦 >= 1、冰凍係數 > 0,asparagus@together + oceanfish_small_3_inv + ice@together + wobster,Asparagus + Bitty Baitfish + Ice + Wobster,蘆筍 + 小餌魚 + 冰 + 龍蝦,wobster,standard
oceanfish_small_3_inv,oceanfish_small_3_inv,Bitty Baitfish,小餌魚,fish=0.5; meat=0.5,lobsterdinner_dst,lobsterdinner_dst,Wobster Dinner,龍蝦晚餐,,25,meat,60,37.5,50,1,龍蝦 >= 1、奶油 >= 1、肉類係數 >= 1、魚類係數 >= 1、不可放 冰凍係數,asparagus@together + oceanfish_small_3_inv + butter@together + wobster,Asparagus + Bitty Baitfish + Butter + Wobster,蘆筍 + 小餌魚 + 奶油 + 龍蝦,butter | wobster,standard
